offering_id,name,hotel_class,region_id,type,region,locality
816807,Americas Best Value Inn - Downtown Phoenix,2.0,31310,hotel,AZ,Phoenix
286542,Marriott's Canyon Villas,4.0,31310,hotel,AZ,Phoenix
223035,Hilton Garden Inn Phoenix Airport,3.0,31310,hotel,AZ,Phoenix
74927,La Quinta Inn & Suites Phoenix Chandler,2.5,31310,hotel,AZ,Phoenix
1176581,Hilton Garden Inn Phoenix Airport North,3.0,31310,hotel,AZ,Phoenix
1485459,Homewood Suites Phoenix Airport South,3.0,31310,hotel,AZ,Phoenix
1657449,Holiday Inn Hotel & Suites Phoenix Airport,3.0,31310,hotel,AZ,Phoenix
1201061,Homewood Suites Phoenix North - Happy Valley,3.0,31310,hotel,AZ,Phoenix
74845,Comfort Inn West,2.0,31310,hotel,AZ,Phoenix
73757,Renaissance Phoenix Downtown,3.5,31310,hotel,AZ,Phoenix
634649,La Quinta Inn & Suites Phoenix I-10 West,2.5,31310,hotel,AZ,Phoenix
73947,Sheraton Crescent Hotel,3.5,31310,hotel,AZ,Phoenix
1605022,Drury Inn & Suites Happy Valley,3.0,31310,hotel,AZ,Phoenix
119365,Budget Lodge Downtown Phoenix,2.0,31310,hotel,AZ,Phoenix
223860,JW Marriott Desert Ridge Resort & Spa Phoenix,4.5,31310,hotel,AZ,Phoenix
1147292,Sheraton Phoenix Downtown Hotel,4.0,31310,hotel,AZ,Phoenix
73923,Drury Inn & Suites Phoenix Airport,3.0,31310,hotel,AZ,Phoenix
1200121,Hampton Inn & Suites Phoenix North / Happy Valley,2.5,31310,hotel,AZ,Phoenix
564652,Radisson Hotel Phoenix Airport,3.0,31310,hotel,AZ,Phoenix
225578,Hampton Inn Phoenix/Anthem,2.5,31310,hotel,AZ,Phoenix
2015227,Westin Phoenix Downtown,4.0,31310,hotel,AZ,Phoenix
2627745,Hotel Palomar Phoenix - a Kimpton Hotel,4.0,31310,hotel,AZ,Phoenix
109571,La Quinta Inn & Suites Dallas Addison Galleria,2.5,55711,hotel,TX,Dallas
114948,Luxe Stoneleigh Hotel & Spa,4.5,55711,hotel,TX,Dallas
622920,Maple Manor Hotel,,55711,hotel,TX,Dallas
98733,Embassy Suites Hotel Dallas Love Field,3.0,55711,hotel,TX,Dallas
109335,Hawthorn Suites by Wyndham Dallas Park Central,3.0,55711,hotel,TX,Dallas
109367,Dallas Marriott Suites Medical/Market Center,3.5,55711,hotel,TX,Dallas
1493264,Holiday Inn Express Hotel & Suites Dallas (Galleria Area),2.5,55711,hotel,TX,Dallas
98606,The Fairmont Dallas,4.0,55711,hotel,TX,Dallas
109353,Staybridge Suites Dallas - Addison,3.0,55711,hotel,TX,Dallas
585414,Hyatt Regency DFW,4.0,55711,hotel,TX,Dallas
109345,Hotel Lumen - a Kimpton Hotel,3.5,55711,hotel,TX,Dallas
98609,Hotel Indigo Dallas Downtown,3.5,55711,hotel,TX,Dallas
98728,The Westin Galleria Dallas,4.0,55711,hotel,TX,Dallas
3432111,NYLO Dallas South Side,,55711,hotel,TX,Dallas
122715,Omni Dallas Hotel at Park West,4.0,55711,hotel,TX,Dallas
109456,Wyndham Dallas Love Field,3.0,55711,hotel,TX,Dallas
659532,Ritz-Carlton Dallas,5.0,55711,hotel,TX,Dallas
224228,Homewood Suites Dallas-Market Center,3.0,55711,hotel,TX,Dallas
114942,Adolphus Hotel,4.0,55711,hotel,TX,Dallas
98647,Embassy Suites Hotel Dallas-Market Center,3.5,55711,hotel,TX,Dallas
98640,DoubleTree by Hilton Hotel Dallas - Campbell Centre,3.5,55711,hotel,TX,Dallas
109427,Extended Stay Deluxe - Dallas - Market Center,2.5,55711,hotel,TX,Dallas
109426,Springhill Suites Dallas Downtown West End,3.0,55711,hotel,TX,Dallas
109371,Holiday Inn Express Hotel & Suites Dallas/Stemmons Fwy(I-35 E),2.5,55711,hotel,TX,Dallas
224240,HYATT house Dallas/Lincoln Park,3.0,55711,hotel,TX,Dallas
109474,Holiday Inn Express Hotel & Suites Dallas Park Central Northeast,2.5,55711,hotel,TX,Dallas
109412,InterContinental Dallas,4.0,55711,hotel,TX,Dallas
98719,Sheraton Suites Market Center,3.5,55711,hotel,TX,Dallas
111538,Cooper Hotel & Conference Center,,55711,hotel,TX,Dallas
98644,Embassy Suites Hotel Dallas - Park Central Area,3.5,55711,hotel,TX,Dallas
217721,Hilton Dallas Park Cities,3.5,55711,hotel,TX,Dallas
109438,Residence Inn Dallas Central Expressway,3.0,55711,hotel,TX,Dallas
98638,Doubletree Dallas Near the Galleria,3.5,55711,hotel,TX,Dallas
109487,BEST WESTERN Cityplace Inn,2.0,55711,hotel,TX,Dallas
589369,Carefree Inn Dallas,,55711,hotel,TX,Dallas
109062,Days Inn Dallas DFW,1.5,55711,hotel,TX,Dallas
260923,InTown Suites Dallas North / Plano,,55711,hotel,TX,Dallas
223056,Motel 6 Dallas Southwest,,55711,hotel,TX,Dallas
109407,Super 8 Dallas/East,2.0,55711,hotel,TX,Dallas
109479,Days Inn & Suites,2.0,55711,hotel,TX,Dallas
244325,Motel 6 Dallas Northeast,,55711,hotel,TX,Dallas
1994522,Royal Inn Dallas NW,2.0,55711,hotel,TX,Dallas
98690,Motel 6 - Dallas - Market Center,,55711,hotel,TX,Dallas
239867,BEST WESTERN PLUS Northwest Inn & Suites,2.5,55711,hotel,TX,Dallas
98652,Americas Best Value Inn,,55711,hotel,TX,Dallas
109379,Sterling Hotel,2.5,55711,hotel,TX,Dallas
224236,InTown Suites Dallas Northeast,,55711,hotel,TX,Dallas
224222,Suburban Extended Stay Dallas,2.0,55711,hotel,TX,Dallas
2043022,Motel 6 - Dallas - Fair Park,,55711,hotel,TX,Dallas
98663,Howard Johnson Inn - Dallas,,55711,hotel,TX,Dallas
109277,Econo Lodge Dallas Airport North,2.0,55711,hotel,TX,Dallas
109455,Suburban Extended Stay,,55711,hotel,TX,Dallas
98623,Super 8 Dallas/Love Field/Mkt Ctr Area,2.0,55711,hotel,TX,Dallas
209356,Holiday Inn Select Dallas Central (North Park Area),,55711,hotel,TX,Dallas
98666,Quality Inn Dallas Market Center,2.0,55711,hotel,TX,Dallas
224235,Studio 6 Dallas Northeast,,55711,hotel,TX,Dallas
1214715,Holiday Inn Express Dallas East,2.5,55711,hotel,TX,Dallas
98657,Studio 6 Dallas-Richardson/North,2.0,55711,hotel,TX,Dallas
98695,Hotel Dallas Mockingbird,,55711,hotel,TX,Dallas
239871,Studio 6 Dallas Northwest,,55711,hotel,TX,Dallas
98721,Motel 6 Dallas - Forest Lane,,55711,hotel,TX,Dallas
258628,Sun Suites Of Dallas,2.0,55711,hotel,TX,Dallas
1176822,Days Inn & Suites Plano Medical Center/Dallas,2.0,55711,hotel,TX,Dallas
98694,Holiday Inn Dallas Central - Park Cities,3.5,55711,hotel,TX,Dallas
217715,Park Inn by Radisson Dallas-Love Field,3.0,55711,hotel,TX,Dallas
98713,Days Inn Market Center Dallas,2.0,55711,hotel,TX,Dallas
217717,Homestead Studio Suites - Dallas - North - Park Central,2.0,55711,hotel,TX,Dallas
109035,Extended Stay America - Dallas - Greenville Ave.,2.0,55711,hotel,TX,Dallas
122721,Ramada Dallas North Hotel and Conference Center,3.0,55711,hotel,TX,Dallas
98675,Night Hotel North Dallas,3.0,55711,hotel,TX,Dallas
109453,Motel 6 Dallas,2.5,55711,hotel,TX,Dallas
109454,Hotel Lawrence,3.0,55711,hotel,TX,Dallas
223045,Comfort Inn & Suites,2.5,55711,hotel,TX,Dallas
98712,AmeriGold Suites,,55711,hotel,TX,Dallas
1221734,Days Inn North Dallas Hotel,,55711,hotel,TX,Dallas
98704,Knights Inn Market Center,2.0,55711,hotel,TX,Dallas
109325,Comfort Suites Park Central,2.5,55711,hotel,TX,Dallas
98628,Courtyard by Marriott NW Hwy at Stemmons/I-35E,3.0,55711,hotel,TX,Dallas
109493,Candlewood Suites - Dallas by the Galleria,2.0,55711,hotel,TX,Dallas
109399,Comfort Inn & Suites Market Center,2.5,55711,hotel,TX,Dallas
98622,SpringHill Suites NW Hwy at Stemmons/I-35E,3.0,55711,hotel,TX,Dallas
109039,Candlewood Suites Dallas Park Central,2.0,55711,hotel,TX,Dallas
611182,La Quinta Inn Dallas LBJ/Central,2.0,55711,hotel,TX,Dallas
73644,BEST WESTERN Market Center,2.5,55711,hotel,TX,Dallas
109389,Fairfield Inn Dallas Market Center,2.0,55711,hotel,TX,Dallas
98627,Courtyard by Marriott Dallas LBJ at Josey,3.0,55711,hotel,TX,Dallas
109391,Wingate by Wyndham Dallas / Love Field,2.5,55711,hotel,TX,Dallas
109339,Homestead Studio Suites - Dallas - Plano,2.0,55711,hotel,TX,Dallas
223887,Residence Inn Dallas Park Central,3.0,55711,hotel,TX,Dallas
98686,La Quinta Inn & Suites Dallas North Central,2.5,55711,hotel,TX,Dallas
224241,Hilton Garden Inn Dallas/Market Center,3.0,55711,hotel,TX,Dallas
98685,La Quinta Inn Dallas East (I-30),2.0,55711,hotel,TX,Dallas
98631,Crowne Plaza Dallas Market Center,3.5,55711,hotel,TX,Dallas
98730,Holiday Inn Dallas Market Center,3.0,55711,hotel,TX,Dallas
109789,Ramada-Dallas Love Field,3.0,55711,hotel,TX,Dallas
1218038,Dallas Addison Marriott Quorum By the Galleria,3.5,55711,hotel,TX,Dallas
223053,BEST WESTERN PLUS Dallas Hotel & Conference Center,3.0,55711,hotel,TX,Dallas
122699,Hyatt Place Dallas-North,3.0,55711,hotel,TX,Dallas
98683,La Quinta Inn Dallas Uptown,2.5,55711,hotel,TX,Dallas
652607,Doubletree by Hilton Dallas Market Center,3.5,55711,hotel,TX,Dallas
109347,La Quinta Inn & Suites Dallas I-35 Walnut Hill Ln,2.5,55711,hotel,TX,Dallas
98717,The Westin Park Central,4.0,55711,hotel,TX,Dallas
98639,Sheraton Dallas Hotel by the Galleria,3.5,55711,hotel,TX,Dallas
109351,Courtyard by Marriott Dallas Central Expressway,3.0,55711,hotel,TX,Dallas
1235854,Comfort Suites Dallas,2.5,55711,hotel,TX,Dallas
98651,Hampton Inn Dallas North / I-35 East At Walnut Hill,2.5,55711,hotel,TX,Dallas
98641,Hilton Dallas Lincoln Centre,4.0,55711,hotel,TX,Dallas
1657223,Holiday Inn Express Hotel & Suites Dallas West,2.5,55711,hotel,TX,Dallas
224218,Embassy Suites Dallas - Near the Galleria,3.5,55711,hotel,TX,Dallas
224227,Homewood Suites by Hilton Dallas - Park Central Area,3.0,55711,hotel,TX,Dallas
98650,Crowne Plaza Hotel Dallas Downtown,3.5,55711,hotel,TX,Dallas
543081,Extended Stay America - Dallas - North - Park Central,2.0,55711,hotel,TX,Dallas
601262,Belmont Hotel,3.5,55711,hotel,TX,Dallas
109374,Residence Inn Dallas Market Center,3.0,55711,hotel,TX,Dallas
98679,Hyatt Regency Dallas,4.0,55711,hotel,TX,Dallas
109370,Courtyard by Marriott Dallas Market Center,3.0,55711,hotel,TX,Dallas
224130,HYATT house Dallas/Uptown,3.0,55711,hotel,TX,Dallas
98634,Wyndham Dallas Suites - Park Central,3.5,55711,hotel,TX,Dallas
109452,MCM Elegante Hotel and Suites,3.0,55711,hotel,TX,Dallas
98731,Hilton Anatole,4.0,55711,hotel,TX,Dallas
259593,Hotel ZaZa Dallas,4.0,55711,hotel,TX,Dallas
98655,Hawthorn Suites by Wyndham Dallas Love Field,2.5,55711,hotel,TX,Dallas
258626,Le Meridien Dallas by the Galleria,4.0,55711,hotel,TX,Dallas
1526976,Aloft Dallas Downtown,,55711,hotel,TX,Dallas
109336,Hyatt Place Dallas / Park Central,3.0,55711,hotel,TX,Dallas
600113,W Dallas Victory Hotel,4.0,55711,hotel,TX,Dallas
280902,Dallas Marriott City Center,4.0,55711,hotel,TX,Dallas
109231,Fairfield Inn Dallas North,2.5,55711,hotel,TX,Dallas
98629,Rosewood Crescent Hotel,4.5,55711,hotel,TX,Dallas
111530,Sheraton Dallas Hotel,4.0,55711,hotel,TX,Dallas
1845655,Hampton Inn & Suites Dallas/Cockrell Hill I-30,2.5,55711,hotel,TX,Dallas
109413,The Magnolia Hotel Dallas,3.5,55711,hotel,TX,Dallas
109468,Baymont Inn & Suites Dallas Love Field,2.5,55711,hotel,TX,Dallas
98710,Renaissance Dallas Hotel,4.0,55711,hotel,TX,Dallas
2192761,Omni Dallas Hotel,4.5,55711,hotel,TX,Dallas
98727,Warwick Melrose Hotel Dallas,4.0,55711,hotel,TX,Dallas
109404,Candlewood Suites - Dallas Market Center,2.0,55711,hotel,TX,Dallas
1113787,"The Joule, Dallas",4.5,55711,hotel,TX,Dallas
98726,Rosewood Mansion on Turtle Creek,5.0,55711,hotel,TX,Dallas
2280220,La Quinta Inn & Suites Dallas Love Field,3.0,55711,hotel,TX,Dallas
602600,Hotel Palomar Dallas - a Kimpton Hotel,4.0,55711,hotel,TX,Dallas
122703,Grand Hyatt DFW,4.0,55711,hotel,TX,Dallas
123562,Dolce Hayes Mansion,4.0,33020,hotel,CA,San Jose
1415635,Holiday Inn Express Hotel & Suites Jacksonville - Mayport / Beach,2.5,60805,hotel,FL,Jacksonville
659250,Comfort Suites Jacksonville I-295,2.5,60805,hotel,FL,Jacksonville
84655,Omni Jacksonville Hotel,4.0,60805,hotel,FL,Jacksonville
120135,Jameson Inn,2.5,60805,hotel,FL,Jacksonville
553883,Homewood Suites by Hilton Jacksonville-South/St. Johns Ctr.,3.0,60805,hotel,FL,Jacksonville
84656,BEST WESTERN Hotel JTB / Southpoint,2.5,60805,hotel,FL,Jacksonville
1165021,Holiday Inn Express & Suites Jacksonville - Blount Island,2.5,60805,hotel,FL,Jacksonville
88401,Fairfield Inn Jacksonville Airport,2.5,60805,hotel,FL,Jacksonville
866480,SpringHill Suites Jacksonville Airport,3.0,60805,hotel,FL,Jacksonville
120174,Hilton Garden Inn Jacksonville JTB / Deerwood Park,3.0,60805,hotel,FL,Jacksonville
247710,Wingate by Wyndham Jacksonville / Mayo Clinic Area,2.5,60805,hotel,FL,Jacksonville
656530,Hampton Inn Jacksonville-I-295 East/Baymeadows,2.5,60805,hotel,FL,Jacksonville
816774,Microtel Inn & Suites by Wyndham Jacksonville Airport,2.5,60805,hotel,FL,Jacksonville
813034,Holiday Inn Jacksonville E 295 Baymeadows,3.0,60805,hotel,FL,Jacksonville
120159,Red Roof Inn - Southpoint,2.0,60805,hotel,FL,Jacksonville
120161,Red Roof Inn Jacksonville - Orange Park,2.0,60805,hotel,FL,Jacksonville
1503358,Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area,2.5,60805,hotel,FL,Jacksonville
261234,Wingate by Wyndham Jacksonville Airport,2.5,60805,hotel,FL,Jacksonville
1174688,Aloft Jacksonville Airport,3.0,60805,hotel,FL,Jacksonville
88451,Howard Johnson Inn and Suites Jacksonville,2.0,60805,hotel,FL,Jacksonville
120170,La Quinta Inn Jacksonville Baymeadows,2.0,60805,hotel,FL,Jacksonville
84650,Quality Inn Conference Center,3.0,60805,hotel,FL,Jacksonville
295756,Hampton Inn Jacksonville East Regency Square,2.5,60805,hotel,FL,Jacksonville
84647,Embassy Suites Hotel Jacksonville - Baymeadows,3.5,60805,hotel,FL,Jacksonville
88425,Extended Stay Deluxe - Jacksonville - Butler Blvd.,2.5,60805,hotel,FL,Jacksonville
88416,Hampton Inn Jacksonville - I-95 South,2.5,60805,hotel,FL,Jacksonville
1024967,Country Inn & Suites Jacksonville West,2.5,60805,hotel,FL,Jacksonville
84658,Wyndham Jacksonville Riverwalk,3.5,60805,hotel,FL,Jacksonville
84653,Super 8 Jacksonville South,2.0,60805,hotel,FL,Jacksonville
84659,EconoLodge,2.0,60805,hotel,FL,Jacksonville
1026989,Value Place Merill Rd,,60805,hotel,FL,Jacksonville
1025998,Holiday Inn Express Hotel & Suites Chaffee,2.5,60805,hotel,FL,Jacksonville
88468,Candlewood Suites - Jacksonville,2.0,60805,hotel,FL,Jacksonville
84635,Quality Inn & Suites Baymeadows,2.5,60805,hotel,FL,Jacksonville
120157,Scottish Inn,,60805,hotel,FL,Jacksonville
243711,Motel 6 Jacksonville - Orange Park,,60805,hotel,FL,Jacksonville
88405,Baymeadows Inn & Suites,,60805,hotel,FL,Jacksonville
564631,Country Hearth Inn Jacksonville Airport,,60805,hotel,FL,Jacksonville
84664,Studio 6 Jacksonville - Baymeadows,,60805,hotel,FL,Jacksonville
120128,Super 8 Jacksonville/Orange Park,2.0,60805,hotel,FL,Jacksonville
88429,Stars Rest Inn,,60805,hotel,FL,Jacksonville
239840,Suburban Extended Stay Hotel of Jacksonville / Baymeadows,1.5,60805,hotel,FL,Jacksonville
120109,Microtel Inn & Suites by Wyndham Jacksonville/Near Butler Blvd,2.0,60805,hotel,FL,Jacksonville
88449,Budget Inn,,60805,hotel,FL,Jacksonville
84617,America's Best Inn Jacksonville,,60805,hotel,FL,Jacksonville
88463,Extended Stay America - Jacksonville - Butler Blvd.,2.0,60805,hotel,FL,Jacksonville
88419,Extended Stay America - Jacksonville - Riverwalk,2.0,60805,hotel,FL,Jacksonville
88403,Jacksonville Airport Hotel,3.0,60805,hotel,FL,Jacksonville
120167,Motel 6 Jacksonville Southeast,,60805,hotel,FL,Jacksonville
656584,Comfort Suites Jacksonville,2.5,60805,hotel,FL,Jacksonville
1164991,Homestead Studio Suites - Jacksonville - Southside - St. Johns Towne Center,2.0,60805,hotel,FL,Jacksonville
84660,Red Carpet Inn,,60805,hotel,FL,Jacksonville
88436,Homestead Studio Suites - Jacksonville - Salisbury Rd. - Southpoint,2.0,60805,hotel,FL,Jacksonville
120171,Super 8 Jacksonville Central,2.0,60805,hotel,FL,Jacksonville
88456,Holiday Inn Jacksonville - I-95 & Baymeadows,3.0,60805,hotel,FL,Jacksonville
268199,Travelodge Inn & Suites Jacksonville Airport,2.0,60805,hotel,FL,Jacksonville
256866,Sun Suites Of Jacksonville,2.0,60805,hotel,FL,Jacksonville
88440,La Quinta Inn Jacksonville Orange Park,2.5,60805,hotel,FL,Jacksonville
224590,Hilton Garden Inn Jacksonville Airport,2.5,60805,hotel,FL,Jacksonville
120124,The Inn at Mayo Clinic,3.0,60805,hotel,FL,Jacksonville
88400,BEST WESTERN Jacksonville Airport,2.5,60805,hotel,FL,Jacksonville
1946045,Aloft Jacksonville Tapestry Park,3.0,60805,hotel,FL,Jacksonville
84649,Quality Inn Of Orange Park,2.0,60805,hotel,FL,Jacksonville
120153,SpringHill Suites Jacksonville / Deerwood,3.0,60805,hotel,FL,Jacksonville
88423,Extended Stay Deluxe - Jacksonville - Deerwood Park,2.5,60805,hotel,FL,Jacksonville
120160,Red Roof Inn - Jacksonville Airport,2.0,60805,hotel,FL,Jacksonville
1235779,Candlewood Suites East Merril Road,2.0,60805,hotel,FL,Jacksonville
1819974,Holiday Inn Express Jacksonville East,3.0,60805,hotel,FL,Jacksonville
88465,Courtyard by Marriott Jacksonville Butler Boulevard,3.0,60805,hotel,FL,Jacksonville
1235363,BEST WESTERN PLUS Cecil Field Inn & Suites,2.5,60805,hotel,FL,Jacksonville
88410,Homewood Suites by Hilton Jacksonville,3.0,60805,hotel,FL,Jacksonville
120147,Quality Inn Airport,2.0,60805,hotel,FL,Jacksonville
88402,Courtyard by Marriott Jacksonville Airport/Northeast,3.0,60805,hotel,FL,Jacksonville
226846,Comfort Suites Baymeadows,2.5,60805,hotel,FL,Jacksonville
1164378,TownePlace Suites by Marriott Jacksonville Butler Boulevard,2.5,60805,hotel,FL,Jacksonville
88395,La Quinta Inn Jacksonville Airport North,2.5,60805,hotel,FL,Jacksonville
88406,Residence Inn Jacksonville Butler Boulevard,3.0,60805,hotel,FL,Jacksonville
120117,Residence Inn Jacksonville Airport,3.0,60805,hotel,FL,Jacksonville
88398,Crowne Plaza Jacksonville Airport Hotel,3.5,60805,hotel,FL,Jacksonville
84636,Courtyard Jacksonville Mayo Clinic/Beaches,3.0,60805,hotel,FL,Jacksonville
84642,Radisson Jacksonville Butler Boulevard,3.5,60805,hotel,FL,Jacksonville
88408,Ramada Conference Center Mandarin,2.5,60805,hotel,FL,Jacksonville
252242,Hospitality Inn,2.0,60805,hotel,FL,Jacksonville
120111,Jacksonville Plaza Hotel & Suites,2.0,60805,hotel,FL,Jacksonville
88460,Crowne Plaza Jacksonville Riverfront Hotel,3.5,60805,hotel,FL,Jacksonville
1450901,Homewood Suites by Hilton Jacksonville Downtown/Southbank,3.0,60805,hotel,FL,Jacksonville
88417,Hampton Inn Jacksonville-Downtown-I-95,2.5,60805,hotel,FL,Jacksonville
84661,Residence Inn Jacksonville Baymeadows,3.0,60805,hotel,FL,Jacksonville
1127473,Sheraton Jacksonville,3.5,60805,hotel,FL,Jacksonville
1450903,Hilton Garden Inn Jacksonville Downtown/Southbank,3.0,60805,hotel,FL,Jacksonville
514468,Hampton Inn I-10 West Jacksonville,2.5,60805,hotel,FL,Jacksonville
88442,La Quinta Inn & Suites Jacksonville Butler Blvd,2.5,60805,hotel,FL,Jacksonville
120138,Comfort Suites Airport,2.5,60805,hotel,FL,Jacksonville
610906,Hampton Inn & Suites Jacksonville-Airport,2.5,60805,hotel,FL,Jacksonville
120123,Hyatt Regency Jacksonville Riverfront,3.5,60805,hotel,FL,Jacksonville
120186,La Quinta Inn & Suites Jacksonville Mandarin,2.0,60805,hotel,FL,Jacksonville
1176973,Four Points by Sheraton Jacksonville Baymeadows,3.0,60805,hotel,FL,Jacksonville
84654,Jacksonville Marriott,3.0,60805,hotel,FL,Jacksonville
88458,Holiday Inn Express Hotel & Suites Jacksonville South,2.5,60805,hotel,FL,Jacksonville
223246,Holiday Inn Express Jacksonville,,60805,hotel,FL,Jacksonville
120177,"Country Inn & Suites By Carlson, Jacksonville",3.0,60805,hotel,FL,Jacksonville
472259,Hampton Inn & Suites Jacksonville-Southside Blvd-Deerwood Pk,2.5,60805,hotel,FL,Jacksonville
1549318,Sleep Inn & Suites - Jacksonville,2.0,60805,hotel,FL,Jacksonville
816772,Staybridge Suites Jacksonville,3.0,60805,hotel,FL,Jacksonville
653217,Fairfield Inn & Suites Jacksonville Butler Boulevard,2.5,60805,hotel,FL,Jacksonville
1223992,Wingate by Wyndam Jacksonville South,2.5,60805,hotel,FL,Jacksonville
1391989,Courtyard by Marriott I-295/East Beltway,3.0,60805,hotel,FL,Jacksonville
1566763,Fairfield Inn & Suites Jacksonville West/Chaffee Point,2.5,60805,hotel,FL,Jacksonville
1214730,Hotel Indigo Jacksonville Deerwood Park,3.5,60805,hotel,FL,Jacksonville
1201207,Hampton Inn & Suites Jacksonville - Bartram Park,2.5,60805,hotel,FL,Jacksonville
781648,Courtyard by Marriott Jacksonville Flagler Center,3.0,60805,hotel,FL,Jacksonville
1231084,Hyatt Place Jacksonville Airport,3.0,60805,hotel,FL,Jacksonville
81703,Staybridge Suites San Jose,3.0,33020,hotel,CA,San Jose
276205,The Comfort Inn San Jose International Airport,2.5,33020,hotel,CA,San Jose
81708,Vagabond Inn San Jose (SJC Airport),2.0,33020,hotel,CA,San Jose
81710,Motel 6 San Jose Convention Center,,33020,hotel,CA,San Jose
81659,Hotel Elan,2.0,33020,hotel,CA,San Jose
81662,Executive Inn San Jose,,33020,hotel,CA,San Jose
582475,Horizon Inn,2.0,33020,hotel,CA,San Jose
81688,Motel 6 San Jose Airport,,33020,hotel,CA,San Jose
81653,Fontaine Inn Downtown / Fairgrounds,2.0,33020,hotel,CA,San Jose
1017214,Townhouse Motel,,33020,hotel,CA,San Jose
82283,Holiday Inn San Jose-Silicon Valley,2.5,33020,hotel,CA,San Jose
81292,Motel 6 San Jose Airport Central,2.0,33020,hotel,CA,San Jose
81647,Days Inn San Jose Convention Center / Fairgrounds,2.0,33020,hotel,CA,San Jose
81658,Caravelle Inn & Suites,2.0,33020,hotel,CA,San Jose
225266,Extended Stay America - San Jose - Edenvale - South,2.5,33020,hotel,CA,San Jose
81625,Ramada San Jose,2.0,33020,hotel,CA,San Jose
239815,BEST WESTERN PLUS Lanai Garden Inn and Suites,2.5,33020,hotel,CA,San Jose
631720,San Jose Airport Garden Hotel,3.0,33020,hotel,CA,San Jose
119608,Valley Park Hotel,3.0,33020,hotel,CA,San Jose
82357,Silicon Valley Hotel San Jose Airport,3.0,33020,hotel,CA,San Jose
225261,Super 8 Motel - San Jose Airport/Santa Clara Area,2.0,33020,hotel,CA,San Jose
82323,Days Inn Airport,2.0,33020,hotel,CA,San Jose
82321,Holiday Inn Express San Jose International Arpt,2.5,33020,hotel,CA,San Jose
82208,Clarion Inn Silicon Valley,2.0,33020,hotel,CA,San Jose
119606,Valley Inn,2.0,33020,hotel,CA,San Jose
119667,Arena Hotel,3.0,33020,hotel,CA,San Jose
81642,BEST WESTERN - San Jose Airport Plaza,,33020,hotel,CA,San Jose
81667,Fairfield Inn & Suites San Jose Airport,2.5,33020,hotel,CA,San Jose
81695,Radisson San Jose Airport,3.0,33020,hotel,CA,San Jose
287394,Quality Inn Silicon Valley,2.0,33020,hotel,CA,San Jose
82156,Holiday Inn San Jose-Airport,3.0,33020,hotel,CA,San Jose
223968,TownePlace Suites San Jose Cupertino,2.0,33020,hotel,CA,San Jose
81699,DoubleTree by Hilton San Jose,4.0,33020,hotel,CA,San Jose
81644,Courtyard by Marriott San Jose Airport,3.0,33020,hotel,CA,San Jose
240060,Comfort Suites Airport,2.5,33020,hotel,CA,San Jose
82299,Holiday Inn Express San Jose Central City,2.5,33020,hotel,CA,San Jose
81656,Hotel De Anza,4.0,33020,hotel,CA,San Jose
324321,Four Points by Sheraton San Jose Downtown,3.0,33020,hotel,CA,San Jose
81679,The Sainte Claire,4.0,33020,hotel,CA,San Jose
225253,Hampton Inn And Suites San Jose,2.5,33020,hotel,CA,San Jose
223967,San Jose Marriott,3.5,33020,hotel,CA,San Jose
82169,Residence Inn San Jose South,3.0,33020,hotel,CA,San Jose
81302,La Quinta Inn San Jose Airport,3.0,33020,hotel,CA,San Jose
81672,Hyatt Place San Jose/Downtown,3.5,33020,hotel,CA,San Jose
81705,The Fairmont San Jose,4.0,33020,hotel,CA,San Jose
226141,Extended Stay America - San Jose - Santa Clara,2.0,33020,hotel,CA,San Jose
82190,Hilton San Jose,3.5,33020,hotel,CA,San Jose
256800,Hotel Valencia - Santana Row,4.0,33020,hotel,CA,San Jose
225256,Moorpark Hotel,3.5,33020,hotel,CA,San Jose
119644,Homewood Suites by Hilton San Jose-Silicon Valley,,33020,hotel,CA,San Jose
1887026,HYATT House San Jose/Silicon Valley,3.0,33020,hotel,CA,San Jose
576787,Conrad Indianapolis,4.5,37209,hotel,IN,Indianapolis
181851,Barton Creek Resort & Spa,4.0,30196,hotel,TX,Austin
604455,Courtyard Austin Downtown/Convention Center,3.0,30196,hotel,TX,Austin
1201024,Staybridge Suites Austin NW,3.0,30196,hotel,TX,Austin
223620,Staybridge Suites Austin Arboretum,3.0,30196,hotel,TX,Austin
109000,Drury Inn & Suites Austin North,2.5,30196,hotel,TX,Austin
108966,La Quinta Inn & Suites Austin Mopac North,2.5,30196,hotel,TX,Austin
142074,Hotel San Jose,,30196,hotel,TX,Austin
1866954,BEST WESTERN PLUS Austin Airport Inn & Suites,2.5,30196,hotel,TX,Austin
108977,Homewood Suites by Hilton Austin-Arboretum / NW,3.0,30196,hotel,TX,Austin
1382102,Courtyard Austin North/Parmer Lane,3.0,30196,hotel,TX,Austin
604457,Residence Inn Austin Downtown / Convention Center,3.0,30196,hotel,TX,Austin
223680,Hampton Inn Austin - Airport,2.5,30196,hotel,TX,Austin
109004,Courtyard by Marriott Austin Northwest/Arboretum,3.0,30196,hotel,TX,Austin
98474,The Driskill,4.0,30196,hotel,TX,Austin
3263489,Sleep Inn & Suites,2.0,30196,hotel,TX,Austin
119657,Columbus Motor Inn,,60713,hotel,CA,San Francisco
